Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Instrument
105700,Elecon Engineering Co.Ltd.,ELECON#,"Elecon Engineering Co.Ltd.,",Active,A ,1.00,INE205B01031,Equity,,,,,
105790,Schaeffler India Limited,SCHAEFFLER#,Schaeffler India Limited,Active,A ,2.00,INE513A01022,Equity,,,,,
106076,Grindwell Norton Ltd.,GRINDWELL#,Grindwell Norton Ltd.,Active,A ,5.00,INE536A01023,Equity,,,,,
106395,Coromandel International Limited,COROMANDEL#,Coromandel International Limited,Active,A ,1.00,INE169A01031,Equity,,,,,
106401,Deepak Nitrite Limited,DEEPAKNTR#,Deepak Nitrite Limited,Active,A ,2.00,INE288B01029,Equity,,,,,
106590,PCBL Chemical Limited,PCBL#,PCBL Chemical Limited,Active,A ,1.00,INE602A01031,Equity,,,,,
106820,AstraZeneca Pharma India Ltd.,ASTRAZEN#,AstraZeneca Pharma India Ltd.,Active,A ,2.00,INE203A01020,Equity,,,,,
107685,Wipro  Ltd.,WIPRO#,WIPRO LTD.,Active,A ,2.00,INE075A01022,Equity,,,,,
107815,Gillette India Ltd.,GILLETTE#,GILLETTE IND,Active,A ,10.00,INE322A01010,Equity,,,,,
108869,Apollo Hospitals Enterprises Ltd.,APOLLOHOSP#,"Apollo Hospitals Enterprises Ltd.,",Active,A ,5.00,INE437A01024,Equity,,,,,
109480,Berger Paints India Ltd,BERGEPAINT#,Berger Paints India Ltd,Active,A ,1.00,INE463A01038,Equity,,,,,
109488,Graphite India Ltd.,GRAPHITE#,Graphite India Ltd.,Active,A ,2.00,INE371A01025,Equity,,,,,
109930,Supreme Industries Ltd.,SUPREMEIND#,"Supreme Industries Ltd.,",Active,A ,2.00,INE195A01028,Equity,,,,,
111196,Can Fin Homes Ltd.,CANFINHOME#,CANFIN HOME,Active,A ,2.00,INE477A01020,Equity,,,,,
111218,Shriram Finance Limited,SHRIRAMFIN#,Shriram Finance Limited,Active,A ,2.00,INE721A01047,Equity,,,,,
111243,Cholamandalam Investment and Finance Company Ltd,CHOLAFIN#,CHOL INV FN,Active,A ,2.00,INE121A01024,Equity,,,,,
112070,UPL Limited,UPL#,UPL Limited,Active,A ,2.00,INE628A01036,Equity,,,,,
112455,Lloyds Metals and Energy Limited,LLOYDSME#,Lloyds Metals and Energy Limited,Active,A ,1.00,INE281B01032,Equity,,,,,
112599,Adani Enterprises Ltd.,ADANIENT#,ADANI ENTER,Active,A ,1.00,INE423A01024,Equity,,,,,
113023,NAVA LIMITED,NAVA#,NAVA LIMITED,Active,A ,1.00,INE725A01030,Equity,,,,,
113375,Carborundum Universal Ltd.,CARBORUNIV#,Carborundum Universal Ltd.,Active,A ,1.00,INE120A01034,Equity,,,,,
113377,MMTC Ltd.,MMTC#,"MMTC Ltd.,",Active,B ,1.00,INE123F01029,Equity,,,,,
113599,Hindustan Copper Ltd.,HINDCOPPER#,Hindustan Copper Ltd.,Active,A ,5.00,INE531E01026,Equity,,,,,
113683,NLC India Limited,NLCINDIA#,NLC India Limited,Active,A ,10.00,INE589A01014,Equity,,,,,
114162,WELSPUN LIVING LIMITED,WELSPUNLIV#,WELSPUN LIVING LIMITED,Active,A ,1.00,INE192B01031,Equity,,,,,
115030,Asahi India Glass Ltd.,ASAHIINDIA#,ASAHI INDIA,Active,A ,1.00,INE439A01020,Equity,,,,,
115055,Anant Raj Limited,ANANTRAJ#,Anant Raj Limited,Active,A ,2.00,INE242C01024,Equity,,,,,
117146,Usha Martin Ltd.,USHAMART#,Usha Martin Ltd.,Active,A ,1.00,INE228A01035,Equity,,,,,
117174,Honeywell Automation India Ltd.,HONAUT#,HONEYWEL AUT,Active,A ,10.00,INE671A01010,Equity,,,,,
117271,HBL ENGINEERING LIMITED,HBLENGINE#,HBL ENGINEERING LIMITED,Active,A ,1.00,INE292B01021,Equity,,,,,
117334,Samvardhana Motherson International Limited,MOTHERSON#,Samvardhana Motherson International Limited,Active,A ,1.00,INE775A01035,Equity,,,,,
